title,artist,artist_bio,artist_birth_year,artist_death_year,num_artists,n_female_artists,n_male_artists,artist_gender,year_acquired,year_created,circumference_cm,depth_cm,diameter_cm,height_cm,length_cm,width_cm,seat_height_cm,purchase,gift,exchange,classification,department
"""I""",Antoni Tàpies,"(Spanish, 1923–2012)",1923,2012,1,0,1,Male,1990,1961,NA,NA,NA,55.1,NA,46.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Susanna and the Elders,Mario Sironi,"(Italian, 1885–1961)",1885,1961,1,0,1,Male,1971,1935,NA,NA,NA,107.3,NA,110.3,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Number 107,Ad Reinhardt,"(American, 1913–1967)",1913,1967,1,0,1,Male,1980,1950,NA,NA,NA,203.2,NA,91.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Bauhaus Stairway,Roy Lichtenstein,"(American, 1923–1997)",1923,1997,1,0,1,Male,1990,1988,NA,NA,NA,238.8,NA,167.7,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Abra Variation I,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1980,1969,NA,NA,NA,304.8,NA,304.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Prow,Christopher Le Brun,"(British, born 1951)",1951,NA,1,0,1,Male,1990,1983,NA,NA,NA,259.1,NA,259.1,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"Andy Warhol, ""Marilyn Monroe,"" 1964",Richard Pettibone,"(American, born 1938)",1938,NA,1,0,1,Male,1994,1968,NA,NA,NA,13.3,NA,13.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Enshin,Takeo Yamaguchi,"(Japanese, 1902–1983)",1902,1983,1,0,1,Male,1971,1961,NA,NA,NA,182.6,NA,182.6,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Untitled,Yves Tanguy,"(American, born France. 1900–1955)",1900,1955,1,0,1,Male,1980,1954,NA,NA,NA,8.3,NA,8.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
"Andy Warhol, ""Marilyn Monroe,"" 1964",Richard Pettibone,"(American, born 1938)",1938,NA,1,0,1,Male,1994,1968,NA,NA,NA,13.3,NA,13.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Desolation,Raquel Forner,"(Argentine, 1902–1988)",1902,1988,1,1,0,Female,1942,1942,NA,NA,NA,93.7,NA,72.7,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
The Architect's Table,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1971,1912,NA,NA,NA,72.6,NA,59.7,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Views & Vistas,Douglas Blau,"(American, born 1955)",1955,NA,1,0,1,Male,1994,1993,NA,NA,NA,91.4,NA,50.8,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Sable-Vested Night,Cleve Gray,"(American, 1918–2004)",1918,2004,1,0,1,Male,1995,1977,NA,NA,NA,193,NA,175.3,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Stevedores Resting,Alfredo Guido,"(Argentine, 1892–1967)",1892,1967,1,0,1,Male,1942,1938,NA,NA,NA,53.7,NA,46,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Landscape,Marcel Duchamp,"(American, born France. 1887–1968)",1887,1968,1,0,1,Male,1971,1908,NA,NA,NA,46,NA,60.9,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Water Heater,Andy Warhol,"(American, 1928–1987)",1928,1987,1,0,1,Male,1971,1961,NA,NA,NA,113.6,NA,101.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
La Japonaise: Woman beside the Water,Henri Matisse,"(French, 1869–1954)",1869,1954,1,0,1,Male,1983,1905,NA,NA,NA,35.2,NA,28.2,NA,TRUE,TRUE,FALSE,Painting,Painting & Sculpture
Water Lilies,Claude Monet,"(French, 1840–1926)",1840,1926,1,0,1,Male,1959,1914,NA,NA,NA,199.5,NA,599,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Red-Orange Panel with Curve,Ellsworth Kelly,"(American, 1923–2015)",1923,2015,1,0,1,Male,1993,1993,NA,NA,NA,269.4,NA,222.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
L'Estaque,Paul Cézanne,"(French, 1839–1906)",1839,1906,1,0,1,Male,1959,1879,NA,NA,NA,80.3,NA,99.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Untitled,Guillermo Kuitca,"(Argentine, born 1961)",1961,NA,1,0,1,Male,1993,1992,NA,NA,NA,255.3,NA,186.1,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Six Hundred and Thirty-Nine,Alexander Liberman,"(American, born Russia. 1912–1999)",1912,1999,1,0,1,Male,1993,1959,NA,3.81000762,NA,125.0952501905,NA,347.3456946914,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Second Two-Panel Horizontal,Alfred Leslie,"(American, born 1927)",1927,NA,1,0,1,Male,1959,1958,NA,NA,NA,167.6,NA,182.9,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
"Number 7, 1950",Jackson Pollock,"(American, 1912–1956)",1912,1956,1,0,1,Male,1993,1950,NA,NA,NA,58.5,NA,268.6055,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Uprising,Robert Richenburg,"(American, 1917–2006)",1917,2006,1,0,1,Male,1959,1959,NA,NA,NA,193.2,NA,142.2,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Lemons and Bottle of Dutch Gin,Henri Matisse,"(French, 1869–1954)",1869,1954,1,0,1,Male,1977,1896,NA,NA,NA,31.2,NA,29.3,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"""Hirondelle Amour""",Joan Miró,"(Spanish, 1893–1983)",1893,1983,1,0,1,Male,1977,1933,NA,NA,NA,199.3,NA,247.6,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"The Marriage of Reason and Squalor, II",Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1959,1959,NA,NA,NA,230.5,NA,337.2,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Street Scene,Joaquín Torres-García,"(Uruguayan, 1874–1949)",1874,1949,1,0,1,Male,1977,1920,NA,NA,NA,99.4,NA,81.3,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Pears,Peter Dechar,"(American, born 1942)",1942,NA,1,0,1,Male,1967,1966,NA,NA,NA,137.5,NA,183.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
"Relational Painting, Number 85",Fritz Glarner,"(American, born Switzerland. 1899–1972)",1899,1972,1,0,1,Male,1966,1957,NA,NA,NA,121.8,NA,116.9,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Superman,Philip Pearlstein,"(American, born 1924)",1924,NA,1,0,1,Male,1998,1952,NA,NA,NA,102.9,NA,91.1,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Mao,Al Held,"(American, 1928–2005)",1928,2005,1,0,1,Male,1998,1967,NA,NA,NA,289.6,NA,289.6,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
"New Mexico, New York, D, #13",Richard Tuttle,"(American, born 1941)",1941,NA,1,0,1,Male,1998,1998,NA,NA,NA,53.7,NA,71.1,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
High Peak,Matthew Rackham Barnes,"(American, born Scotland.1880–1951)",1880,1951,1,0,1,Male,1943,1936,NA,NA,NA,92.1,NA,107,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
The Sand Mines of Tetelpa,Juan O'Gorman,"(Mexican, 1905–1982)",1905,1982,1,0,1,Male,1942,1942,NA,NA,NA,56.5,NA,45.7,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"The Steamer Odin, II",Lyonel Feininger,"(American, 1871–1956)",1871,1956,1,0,1,Male,1943,1927,NA,NA,NA,67.3,NA,100.3,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
Factories,Joseph Stella,"(American, 1877–1946)",1877,1946,1,0,1,Male,1943,1918,NA,NA,NA,142.2,NA,116.8,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
Cape May,Walter Stuempfig,"(American, 1914–1970)",1914,1970,1,0,1,Male,1943,1943,NA,NA,NA,71.1,NA,88.9,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
Self-Portrait,José Pancetti,"(Brazilian, 1904–1958)",1904,1958,1,0,1,Male,1942,1941,NA,NA,NA,81.3,NA,60.8,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Untitled,Lorser Feitelson,"(American, 1898–1978)",1898,1978,1,0,1,Male,1965,1964,NA,NA,NA,152.9,NA,127.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Common Market,William Copley,"(American, 1919–1996)",1919,1996,1,0,1,Male,1969,1961,NA,NA,NA,81,NA,130.1,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
St. John's Day,Heitor dos Prazeres,"(Brazilian, 1902–1966)",1902,1966,1,0,1,Male,1942,1942,NA,NA,NA,64.8,NA,80.6,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Dorothea,Chuck Close,"(American, born 1940)",1940,NA,1,0,1,Male,1995,1995,NA,NA,NA,259.1,NA,213.7,NA,FALSE,TRUE,TRUE,Painting,Painting & Sculpture
"Three Panels: Orange, Dark Gray, Green",Ellsworth Kelly,"(American, 1923–2015)",1923,2015,1,0,1,Male,1995,1986,NA,NA,NA,265.4,NA,238.8,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Explosion,George Grosz,"(American, born Germany. 1893–1959)",1893,1959,1,0,1,Male,1964,1917,NA,NA,NA,47.8,NA,68.2,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Self-Portrait,John D. Graham,"(American, born Ukraine. 1881–1961)",1881,1961,1,0,1,Male,1969,1943,NA,NA,NA,50.7,NA,40.6,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Still Life with Aubergines,Henri Matisse,"(French, 1869–1954)",1869,1954,1,0,1,Male,1995,1911,NA,NA,NA,116.2,NA,89.2,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
"The Channel at Gravelines, Evening, Marine avec des ancres",Georges-Pierre Seurat,"(French, 1859–1891)",1859,1891,1,0,1,Male,1963,1890,NA,NA,NA,65.4,NA,81.9,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Bather,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1995,1908,NA,NA,NA,129.9,NA,96.8,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Woman Dressing Her Hair,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1995,1940,NA,NA,NA,130.2,NA,97.2,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Green Death,Odilon Redon,"(French, 1840–1916)",1840,1916,1,0,1,Male,1995,1905,NA,NA,NA,54.9,NA,46.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Untitled,William Pettet,"(American, born 1942)",1942,NA,1,0,1,Male,1969,1968,NA,NA,NA,233.6,NA,531.2,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Fission,Bridget Riley,"(British, born 1931)",1931,NA,1,1,0,Female,1969,1962,NA,NA,NA,88.8,NA,86.2,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Portrait of the Artist,Jacques Villon,"(French, 1875–1963)",1875,1963,1,0,1,Male,1995,1909,NA,NA,NA,41.3,NA,33.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Burial of an Illustrious Man,Mario Urteaga,"(Peruvian, 1875–1957)",1875,1957,1,0,1,Male,1942,1936,NA,NA,NA,58.4,NA,82.5,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Piruli,Alfredo Zalce,"(Mexican, 1908–2003)",1908,2003,1,0,1,Male,1942,1939,NA,NA,NA,38.1,NA,55.6,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Reservist of the First Division,Kazimir Malevich,"(Russian, born Ukraine. 1878–1935)",1878,1935,1,0,1,Male,1935,1914,NA,NA,NA,53.7,NA,44.8,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
Woman with Pails: Dynamic Arrangement,Kazimir Malevich,"(Russian, born Ukraine. 1878–1935)",1878,1935,1,0,1,Male,1935,1912,NA,NA,NA,80.3,NA,80.3,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
The Bathroom,Pierre Bonnard,"(French, 1867–1947)",1867,1947,1,0,1,Male,1996,1932,NA,NA,NA,121,NA,118.1,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Painterly Realism of a Boy with a Knapsack - Color Masses in the Fourth Dimension,Kazimir Malevich,"(Russian, born Ukraine. 1878–1935)",1878,1935,1,0,1,Male,1935,1915,NA,NA,NA,71.1,NA,44.5,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
Suprematist Composition: White on White,Kazimir Malevich,"(Russian, born Ukraine. 1878–1935)",1878,1935,1,0,1,Male,1935,1918,NA,NA,NA,79.4,NA,79.4,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
Suprematist Painting,Kazimir Malevich,"(Russian, born Ukraine. 1878–1935)",1878,1935,1,0,1,Male,1935,1916,NA,NA,NA,97.8,NA,66.4,NA,FALSE,FALSE,TRUE,Painting,Painting & Sculpture
The City,Fernand Léger,"(French, 1881–1955)",1881,1955,1,0,1,Male,1996,1919,NA,NA,NA,96.8,NA,130.5,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Portrait of Enric Cristòfol Ricart,Joan Miró,"(Spanish, 1893–1983)",1893,1983,1,0,1,Male,1996,1917,NA,NA,NA,81.6,NA,65.7,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Woman's Head,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1996,1908,NA,NA,NA,73.6,NA,60.6,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Woman Plaiting Her Hair,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1996,1906,NA,NA,NA,127,NA,90.8,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Woman with Pears,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1996,1909,NA,NA,NA,92.1,NA,70.8,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Woman in an Armchair,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1996,1941,NA,NA,NA,92.4,NA,73.6,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Self-Portrait,Gerhard Richter,"(German, born 1932)",1932,NA,1,0,1,Male,1996,1996,NA,NA,NA,51.1,NA,46.4,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Man in a Green Coat,Chaim Soutine,"(French, 1893–1943)",1893,1943,1,0,1,Male,1996,1921,NA,NA,NA,88.9,NA,55.8,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Untitled (Landscape),Auguste Herbin,"(French, 1882–1960)",1882,1960,1,0,1,Male,1978,1924,NA,NA,NA,100.1,NA,81.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Mask of Fear,Paul Klee,"(German, born Switzerland. 1879–1940)",1879,1940,1,0,1,Male,1978,1932,NA,NA,NA,100.4,NA,57.1,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Firuzabad,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1978,1970,NA,NA,NA,304,NA,458,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Girl at the Piano,Jacques Villon,"(French, 1875–1963)",1875,1963,1,0,1,Male,1978,1912,NA,NA,NA,129.2,NA,96.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Two Sisters,John D. Graham,"(American, born Ukraine. 1881–1961)",1881,1961,1,0,1,Male,1968,1944,NA,NA,NA,121.4,NA,121.8,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Woman Walks into Bar - Is Raped by Four Men on the Pool Table - While 20 Watch,Sue Coe,"(British, born 1951)",1951,NA,1,1,0,Female,1996,1983,NA,NA,NA,232.7,NA,287.7,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Venus I,Walter Darby Bannard,"(American, 1934–2016)",1934,2016,1,0,1,Male,1979,1960,NA,NA,NA,170,NA,160,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Capitol City,Roger Brown,"(American, 1941–1997)",1941,1997,1,0,1,Male,1979,1978,NA,NA,NA,184.6,NA,304.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
The Song of Love,Giorgio de Chirico,"(Italian, born Greece. 1888–1978)",1888,1978,1,0,1,Male,1979,1914,NA,NA,NA,73,NA,59.1,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
PR,Dan Christensen,"(American, 1942–2007)",1942,2007,1,0,1,Male,1979,1967,NA,NA,NA,254.3,NA,306.1,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Distant Warmth,Alan Cote,"(American, born 1937)",1937,NA,1,0,1,Male,1979,1978,NA,NA,NA,228.5,NA,213.1,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Ocean Park 115,Richard Diebenkorn,"(American, 1922–1993)",1922,1993,1,0,1,Male,1979,1979,NA,NA,NA,254,NA,205.6,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Guitar and Glasses,Juan Gris,"(Spanish, 1887–1927)",1887,1927,1,0,1,Male,1979,1914,NA,NA,NA,91.5,NA,64.6,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
The Sideboard,Juan Gris,"(Spanish, 1887–1927)",1887,1927,1,0,1,Male,1979,1917,NA,NA,NA,116.2,NA,73.1,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Woman with a Book,Fernand Léger,"(French, 1881–1955)",1881,1955,1,0,1,Male,1979,1923,NA,NA,NA,116,NA,81.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
The Onyx of Electra,Roberto Matta,"(Chilean, 1911–2002)",1911,2002,1,0,1,Male,1979,1944,NA,NA,NA,127.3,NA,182.9,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Girl with a Mandolin (Fanny Tellier),Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1979,1910,NA,NA,NA,100.3,NA,73.6,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Interior with a Girl Drawing,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1979,1935,NA,NA,NA,130,NA,195,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
"Still Life: ""Job""",Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1979,1916,NA,NA,NA,43.2,NA,34.9,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Student with a Pipe,Pablo Picasso,"(Spanish, 1881–1973)",1881,1973,1,0,1,Male,1979,1913,NA,NA,NA,73,NA,58.7,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Cornish Landscape,Matthew Smith,"(British, 1879–1959)",1879,1959,1,0,1,Male,1979,1920,NA,NA,NA,68.5,NA,80,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Beautiful Painting with Color,Pat Steir,"(American, born 1940)",1940,NA,1,1,0,Female,1979,1978,NA,NA,NA,60.3,NA,60.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Maquette for Bulal-chashm,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,19,NA,42.4,NA,54.5,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Harēwa,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,12.7,NA,43.1,NA,53.3,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Jungli kowwa,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,20.1,NA,41.1,NA,49.9,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Kastūra,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,20.3,NA,54.6,NA,41.6,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Khar-pidda,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,13,NA,55.2,NA,41,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Maha-lat,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,18.2,NA,33,NA,509.7,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Maha-lat,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,19.7,NA,39.4,NA,52,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Pachanak,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,16.7,NA,43.1,NA,56.4,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
"Structural Constellation ""To Ferdinand Hodler""",Josef Albers,"(American, born Germany. 1888–1976)",1888,1976,1,0,1,Male,1985,1954,NA,NA,NA,43.3,NA,57.2,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Maquette for Rām gangra,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,16.5,NA,51.4,NA,41.9,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Relief-Collage,Iurii Annenkov,"(Russian, 1889–1974)",1889,1974,1,0,1,Male,1985,1919,NA,6,NA,34.1,NA,25.5,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Maquette for Sāt-bhāi,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,19.1,NA,52.1,NA,38,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Shāma,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,12.7,NA,35.2,NA,60.9,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Maquette for Shoubeegi,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,10.8,NA,45.1,NA,71.6,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Circular Planes,Giacomo Balla,"(Italian, 1871–1958)",1871,1958,1,0,1,Male,1985,1924,NA,NA,NA,77,NA,77.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Maquette for Thirthira,Frank Stella,"(American, born 1936)",1936,NA,1,0,1,Male,1979,1977,NA,17.2,NA,45.7,NA,55.1,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Figurate with Red Ellipse,Willi Baumeister,"(German, 1889–1955)",1889,1955,1,0,1,Male,1985,1920,NA,NA,NA,65.3,NA,50.1,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Ice Bridge,Hap Tivey,"(American, born 1947)",1947,NA,1,0,1,Male,1979,1979,NA,NA,NA,137,NA,228.5,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
Shadow,Neil Welliver,"(American, 1929–2005)",1929,2005,1,0,1,Male,1979,1977,NA,NA,NA,243.8,NA,243.8,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Yellow Bar with Red,Jake Berthot,"(American, 1939–2014)",1939,2014,1,0,1,Male,1985,1977,NA,NA,NA,188,NA,132,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Oval Painting,Ilya Bolotowsky,"(American, born Russia. 1907–1981)",1907,1981,1,0,1,Male,1985,1955,NA,NA,NA,47.3,NA,62.5,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Geometric Forms in Space,Sándor (Alexander) Bortnyik,"(Hungarian, 1893–1976)",1893,1976,1,0,1,Male,1985,1923,NA,NA,NA,46.4,NA,60,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Composition Number 27,Carl Buchheister,"(German, 1890–1964)",1890,1964,1,0,1,Male,1985,1927,NA,NA,NA,48.7,NA,63.7,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
From Square to Circle,Ad Dekkers,"(Dutch, 1938–1974)",1938,1974,1,0,1,Male,1985,1968,NA,3.2,NA,89.5,NA,89.5,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Figuration 26A,Walter Dexel,"(German, 1890–1973)",1890,1973,1,0,1,Male,1985,1926,NA,NA,NA,64.3,NA,56,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
"Study, Construction",Burgoyne Diller,"(American, 1906–1965)",1906,1965,1,0,1,Male,1985,1937,NA,3.2,NA,30.5,NA,20.3,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Untitled,Burgoyne Diller,"(American, 1906–1965)",1906,1965,1,0,1,Male,1985,1944,NA,NA,NA,46.2,NA,46.2,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Simultaneous Counter-Composition,Theo van Doesburg (Christian Emil Marie Küpper),"(Dutch, 1883–1931)",1883,1931,1,0,1,Male,1985,1929,NA,NA,NA,49.5,NA,49.5,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Growing Line Series: Number 2,Rollin Crampton,"(American, 1886–1970)",1886,1970,1,0,1,Male,1969,1969,NA,NA,NA,91.5,NA,124.7,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Composition,Lajos D'Ebneth,"(Hungarian, 1902–1982)",1902,1982,1,0,1,Male,1983,1926,NA,NA,NA,46.3,NA,36.5,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Construction,Alexandra Exter,"(Russian, 1882–1949)",1882,1949,1,1,0,Female,1983,1922,NA,NA,NA,89.2176784354,NA,89.8526797054,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
Jolts of a Cab,Carlo Carrà,"(Italian, 1881–1966)",1881,1966,1,0,1,Male,1966,1911,NA,NA,NA,52.3,NA,67.1,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Black on White,Henry Pearson,"(American,1914–2006)",1914,2006,1,0,1,Male,1969,1964,NA,NA,NA,198,NA,198,NA,TRUE,FALSE,FALSE,Painting,Painting & Sculpture
From Yellow to Brown,Adolf Richard Fleischmann,"(German, 1892–1969)",1892,1969,1,0,1,Male,1985,1950,NA,NA,NA,92.3,NA,65.4,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
"Poetry of Canaan, I",Moshe Elazar Castel,"(Israeli, 1909–1992)",1909,1992,1,0,1,Male,1965,1963,NA,NA,NA,162.4,NA,130.4,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Schematic Composition,Sophie Taeuber-Arp,"(Swiss, 1889–1943)",1889,1943,1,1,0,Female,1969,1933,NA,NA,NA,89.6,NA,125,NA,FALSE,TRUE,FALSE,Painting,Painting & Sculpture
Elbert Jackson L.A.M.F. Part II,William T. Williams,"(American, born 1942)",1942,NA,1,0,1,Male,1969,1969,NA,NA,NA,279,NA,292.6,NA,TRUE,TRUE,FALSE,Painting,Painting & Sculpture
Composition,Otto Freundlich,"(German, 1878–1943)",1878,1943,1,0,1,Male,1985,1930,NA,NA,NA,130.8,NA,97.1,NA,FALSE,FALSE,FALSE,Painting,Painting & Sculpture
